state,zipcode,total_pop,total_income,country,avg_income
IL,60929,370,19418,USA,52481.08108108108
IL,60930,400,21167,USA,52917.5
IL,60931,290,14740,USA,50827.58620689655
IL,60934,110,6670,USA,60636.36363636363
IL,60935,500,35525,USA,71050
IL,60936,2060,131395,USA,63783.98058252427
IL,60938,990,48906,USA,49400
IL,60940,1640,107954,USA,65825.60975609756
IL,60941,970,70739,USA,72926.80412371134
IL,60942,2480,110192,USA,44432.25806451613
IL,60946,170,8621,USA,50711.76470588235
IL,60948,740,65576,USA,88616.21621621621
IL,60949,220,10247,USA,46577.27272727273
IL,60950,5770,371026,USA,64302.59965337955
IL,60951,400,22505,USA,56262.5
IL,60952,300,17192,USA,57306.666666666664
IL,60953,1000,52406,USA,52406
IL,60954,2650,137578,USA,51916.22641509434
IL,60955,870,44915,USA,51626.4367816092
IL,60957,2580,138607,USA,53723.64341085271
IL,60958,660,19324,USA,29278.78787878788
IL,60959,430,23856,USA,55479.06976744186
IL,60960,380,18515,USA,48723.68421052631
IL,60961,380,25554,USA,67247.36842105263
IL,60962,250,13747,USA,54988
IL,60963,770,39339,USA,51089.61038961039
IL,60964,2310,145361,USA,62926.83982683983
IL,60966,610,29786,USA,48829.50819672131
IL,60968,190,9534,USA,50178.94736842105
IL,60970,2870,151647,USA,52838.675958188156
IL,60973,160,9086,USA,56787.5
IL,61001,870,42238,USA,48549.425287356324
IL,61006,770,42112,USA,54690.90909090909
IL,61007,220,13879,USA,63086.36363636363
IL,61008,16160,1031822,USA,63850.37128712871
IL,61010,3760,302574,USA,80471.8085106383
IL,61011,1460,157022,USA,107549.31506849315
IL,61012,1070,57885,USA,54098.13084112149
IL,61014,530,30752,USA,58022.64150943396
IL,61015,430,34336,USA,79851.16279069768
IL,61016,2550,188555,USA,73943.13725490196
IL,61018,520,32749,USA,62978.846153846156
IL,61019,1800,120007,USA,66670.55555555556
IL,61020,1410,88636,USA,62862.41134751773
IL,61021,10470,623916,USA,59590.83094555874
IL,61024,1220,78399,USA,64261.475409836065
IL,61025,2230,154101,USA,69103.58744394619
IL,61028,950,52972,USA,55760
IL,61030,1050,57013,USA,54298.09523809524
IL,61031,680,38851,USA,57133.82352941176
IL,61032,14000,693566,USA,49540.42857142857
IL,61036,3670,279186,USA,76072.47956403269
IL,61038,620,37066,USA,59783.87096774193
IL,61039,360,23334,USA,64816.666666666664
IL,61041,650,26683,USA,41050.769230769234
IL,61042,210,12602,USA,60009.52380952381
IL,61046,1420,102656,USA,72292.95774647887
IL,61047,800,50994,USA,63742.5
IL,61048,2060,129765,USA,62992.71844660194
IL,61049,250,17287,USA,69148
IL,61050,170,10900,USA,64117.64705882353
IL,61051,770,41726,USA,54189.61038961039
IL,61052,550,37723,USA,68587.27272727272
IL,61053,1280,66389,USA,51866.40625
IL,61054,1720,82484,USA,47955.813953488374
IL,61060,680,35770,USA,52602.94117647059
IL,61061,3400,221909,USA,65267.35294117647
IL,61062,940,51061,USA,54320.21276595745
IL,61063,1950,129298,USA,66306.66666666667
IL,61064,1770,94641,USA,53469.49152542373
IL,61065,5150,326018,USA,63304.46601941748
IL,61067,340,19414,USA,57100
IL,61068,6830,375527,USA,54981.99121522694
IL,61070,510,35671,USA,69943.13725490196
IL,61071,6430,311716,USA,48478.382581648526
IL,61072,5510,416721,USA,75629.94555353902
IL,61073,9920,853629,USA,86051.31048387097
IL,61074,1930,88624,USA,45919.17098445596
IL,61075,470,27297,USA,58078.72340425532
IL,61078,680,37200,USA,54705.882352941175
IL,61080,4960,308717,USA,62241.33064516129
IL,61081,10310,589914,USA,57217.6527643065
IL,61084,1480,122706,USA,82909.45945945945
IL,61085,1660,85452,USA,51477.10843373494
IL,61087,830,37906,USA,45669.87951807229
IL,61088,2920,227620,USA,77952.05479452055
IL,61089,380,21435,USA,56407.89473684211
IL,61101,8520,327147,USA,38397.535211267605
IL,61102,7460,300382,USA,40265.6836461126
IL,61103,10470,497213,USA,47489.30276981853
IL,61104,6710,191470,USA,28535.022354694487
IL,61107,14850,1112746,USA,74932.39057239058
IL,61108,13890,700897,USA,50460.547156227505
IL,61109,12630,585535,USA,46360.64924782264
IL,61111,11770,666241,USA,56605.012744265085
IL,61114,7840,716744,USA,91421.42857142857
IL,61115,11130,569946,USA,51208.08625336927
IL,61201,16620,836696,USA,50342.71961492178
IL,61230,580,35506,USA,61217.24137931035
IL,61231,2390,142773,USA,59737.65690376569
IL,61232,670,48276,USA,72053.73134328358
IL,61234,640,38640,USA,60375
IL,61235,670,42450,USA,63358.20895522388
IL,61238,1420,85689,USA,60344.3661971831
IL,61239,490,18599,USA,37957.142857142855
IL,61240,2940,244070,USA,83017.0068027211
IL,61241,3350,194808,USA,58151.64179104478
IL,61242,560,43344,USA,77400
IL,61243,110,6917,USA,62881.818181818184
IL,61244,10670,533165,USA,49968.60356138707
IL,61250,1290,77731,USA,60256.589147286824
IL,61251,200,12638,USA,63190
IL,61252,2680,163842,USA,61135.07462686567
IL,61254,5710,470751,USA,82443.25744308232
IL,61256,950,64083,USA,67455.78947368421
IL,61257,500,34022,USA,68044
IL,61259,620,42021,USA,67775.80645161291
IL,61260,370,19325,USA,52229.72972972973
IL,61261,460,20970,USA,45586.95652173913
IL,61262,360,24064,USA,66844.44444444444
IL,61264,5010,316718,USA,63217.165668662674
IL,61265,21930,1261213,USA,57510.8527131783
IL,61270,3410,212174,USA,62221.11436950147
IL,61272,640,34838,USA,54434.375
IL,61273,1600,109289,USA,68305.625
IL,61274,160,10957,USA,68481.25
IL,61275,2020,179936,USA,89077.22772277228
IL,61277,1530,89967,USA,58801.96078431373
IL,61279,490,32850,USA,67040.8163265306
IL,61281,1300,99194,USA,76303.07692307692
IL,61282,3930,193881,USA,49333.587786259544
IL,61283,700,39188,USA,55982.857142857145
IL,61284,1170,94150,USA,80470.08547008547
IL,61285,800,44620,USA,55775
IL,61301,5050,278622,USA,55172.67326732673
IL,61310,1850,105892,USA,57238.91891891892
IL,61312,230,14050,USA,61086.95652173913
IL,61313,120,9224,USA,76866.66666666667
IL,61314,390,21953,USA,56289.74358974359
IL,61318,300,19571,USA,65236.666666666664
IL,61319,590,38454,USA,65176.27118644068
IL,61320,340,18472,USA,54329.41176470588
IL,61321,150,6715,USA,44766.666666666664
IL,61325,490,31575,USA,64438.77551020408
IL,61326,1150,76396,USA,66431.30434782608
IL,61327,640,42268,USA,66043.75
IL,61329,640,37151,USA,58048.4375
IL,61330,690,40535,USA,58746.3768115942
IL,61333,180,10212,USA,56733.333333333336
IL,61334,360,21569,USA,59913.88888888889
IL,61335,280,16764,USA,59871.42857142857
IL,61336,270,15972,USA,59155.555555555555
IL,61337,240,10882,USA,45341.666666666664
IL,61341,3930,245184,USA,62387.78625954199
IL,61342,4260,232466,USA,54569.48356807512
IL,61344,170,7776,USA,45741.17647058824
IL,61345,340,19715,USA,57985.294117647056
IL,61348,2370,138975,USA,58639.240506329115
IL,61349,470,27605,USA,58734.04255319149
IL,61350,11850,758762,USA,64030.54852320675
IL,61353,620,34612,USA,55825.8064516129
IL,61354,5490,343159,USA,62506.19307832423
IL,61356,5360,344599,USA,64290.85820895522
IL,61358,210,9745,USA,46404.76190476191
IL,61360,1640,109151,USA,66555.48780487805
IL,61361,640,35436,USA,55368.75
IL,61362,2780,146022,USA,52525.89928057554
IL,61364,8870,450811,USA,50824.23900789177
IL,61367,390,22826,USA,58528.205128205125
IL,61368,670,35266,USA,52635.82089552239
IL,61369,740,39870,USA,53878.37837837838
IL,61370,690,43444,USA,62962.31884057971
IL,61373,1010,75375,USA,74628.71287128713
IL,61375,490,34441,USA,70287.75510204081
IL,61376,960,56818,USA,59185.416666666664
IL,61377,630,35467,USA,56296.8253968254
IL,61378,250,15880,USA,63520
IL,61379,620,32986,USA,53203.22580645161
IL,61401,13990,703022,USA,50251.751250893496
IL,61410,1700,81853,USA,48148.82352941176
IL,61411,160,8670,USA,54187.5
IL,61412,650,41461,USA,63786.153846153844
IL,61413,520,31835,USA,61221.153846153844
IL,61414,410,22108,USA,53921.95121951219
IL,61415,780,45897,USA,58842.307692307695
IL,61417,120,7426,USA,61883.333333333336
IL,61418,290,16598,USA,57234.48275862069
IL,61420,460,26619,USA,57867.391304347824
IL,61421,590,35631,USA,60391.52542372882
IL,61422,1460,69310,USA,47472.602739726026
IL,61423,280,17241,USA,61575
IL,61425,200,10698,USA,53490
IL,61427,1020,57309,USA,56185.294117647056
IL,61428,550,55515,USA,100936.36363636363
IL,61430,400,26463,USA,66157.5
IL,61431,160,9460,USA,59125
IL,61432,320,17877,USA,55865.625
IL,61434,1510,78369,USA,51900
IL,61436,420,26238,USA,62471.42857142857
IL,61437,380,20512,USA,53978.94736842105
IL,61438,330,20809,USA,63057.57575757576
IL,61440,340,17400,USA,51176.470588235294
IL,61441,380,22117,USA,58202.63157894737
IL,61442,300,12637,USA,42123.333333333336
IL,61443,6080,284596,USA,46808.55263157895
IL,61447,430,22943,USA,53355.813953488374
IL,61448,1840,105577,USA,57378.80434782609
IL,61449,190,9337,USA,49142.10526315789
IL,61450,750,39288,USA,52384
IL,61451,160,10726,USA,67037.5
IL,61452,130,5677,USA,43669.230769230766
IL,61453,300,15728,USA,52426.666666666664
IL,61454,310,13980,USA,45096.77419354839
IL,61455,6900,397277,USA,57576.3768115942
IL,61458,390,20006,USA,51297.4358974359
IL,61459,180,10290,USA,57166.666666666664
IL,61460,130,6204,USA,47723.07692307692
IL,61462,4870,257777,USA,52931.62217659137
IL,61465,550,31362,USA,57021.818181818184
IL,61466,140,7713,USA,55092.857142857145
IL,61467,500,30269,USA,60538
IL,61469,910,45160,USA,49626.37362637363
IL,61470,200,10390,USA,51950
IL,61472,280,19221,USA,68646.42857142857
IL,61473,730,39473,USA,54072.602739726026
IL,61474,130,7272,USA,55938.46153846154
IL,61475,110,6654,USA,60490.90909090909
IL,61476,190,11745,USA,61815.78947368421
IL,61477,270,13681,USA,50670.37037037037
IL,61478,140,8545,USA,61035.71428571428
IL,61480,550,31986,USA,58156.36363636363
IL,61482,260,14841,USA,57080.769230769234
IL,61483,850,53259,USA,62657.64705882353
IL,61484,350,16428,USA,46937.142857142855
IL,61485,290,17002,USA,58627.58620689655
IL,61486,730,41133,USA,56346.57534246575
IL,61488,520,29294,USA,56334.61538461538
IL,61489,450,27237,USA,60526.666666666664
IL,61490,550,33105,USA,60190.90909090909
IL,61491,1020,62539,USA,61312.74509803922
IL,61501,780,35955,USA,46096.153846153844
IL,61516,340,21656,USA,63694.117647058825
IL,61517,1620,179391,USA,110735.18518518518
IL,61520,6810,359466,USA,52785.02202643172
IL,61523,5380,367825,USA,68368.95910780669
IL,61525,4830,720673,USA,149207.66045548653
IL,61526,530,46550,USA,87830.18867924529
IL,61528,1430,213016,USA,148962.23776223775
IL,61529,1360,92740,USA,68191.17647058824
IL,61530,2850,215277,USA,75535.78947368421
IL,61531,1550,84580,USA,54567.74193548387
IL,61532,200,9690,USA,48450
IL,61533,1090,66298,USA,60823.85321100918
IL,61534,760,47882,USA,63002.63157894737
IL,61535,850,83956,USA,98771.76470588235
IL,61536,1490,108862,USA,73061.74496644296
IL,61537,1280,71821,USA,56110.15625
IL,61540,1320,77183,USA,58471.969696969696
IL,61542,1530,87728,USA,57338.56209150327
IL,61544,330,17027,USA,51596.969696969696
IL,61545,320,21383,USA,66821.875
IL,61546,1950,114772,USA,58857.4358974359
IL,61547,1770,153564,USA,86759.32203389831
IL,61548,5840,557916,USA,95533.56164383562
IL,61550,8750,849201,USA,97051.54285714286
IL,61554,19320,1035338,USA,53588.923395445134
IL,61559,1560,130132,USA,83417.94871794872
IL,61560,330,21975,USA,66590.90909090909
IL,61561,1290,95032,USA,73668.21705426357
IL,61565,670,46141,USA,68867.16417910448
IL,61567,280,12352,USA,44114.28571428572
IL,61568,2140,179369,USA,83817.28971962616
IL,61569,590,42169,USA,71472.8813559322
IL,61570,820,44234,USA,53943.90243902439
IL,61571,11570,939828,USA,81229.73206568712
IL,61572,490,26566,USA,54216.32653061225
IL,61602,460,45363,USA,98615.21739130435
IL,61603,6700,218799,USA,32656.567164179105
IL,61604,13730,590530,USA,43010.19664967225
IL,61605,5360,128420,USA,23958.955223880595
IL,61606,2060,103439,USA,50213.1067961165
IL,61607,5350,319185,USA,59660.7476635514
IL,61610,2450,94719,USA,38660.816326530614
IL,61611,11910,765023,USA,64233.669185558356
IL,61614,14160,1073113,USA,75784.8163841808
IL,61615,11890,1216608,USA,102321.9512195122
IL,61616,3120,205108,USA,65739.7435897436
IL,61701,16390,890285,USA,54318.791946308724
IL,61704,18030,1683025,USA,93345.81253466445
IL,61705,6540,722765,USA,110514.5259938838
IL,61720,110,6362,USA,57836.36363636363
IL,61721,260,15982,USA,61469.230769230766
IL,61722,230,14122,USA,61400
IL,61723,1110,66193,USA,59633.333333333336
IL,61724,230,13033,USA,56665.21739130435
IL,61725,770,66643,USA,86549.35064935064
IL,61726,1220,68111,USA,55828.688524590165
IL,61727,4520,275214,USA,60888.05309734513
IL,61728,640,40645,USA,63507.8125
IL,61729,550,56658,USA,103014.54545454546
IL,61730,180,11119,USA,61772.22222222222
IL,61731,110,7269,USA,66081.81818181818
IL,61732,1000,71353,USA,71353
IL,61733,550,36793,USA,66896.36363636363
IL,61734,1240,75915,USA,61221.77419354839
IL,61735,180,11758,USA,65322.22222222222
IL,61736,970,100517,USA,103625.77319587629
IL,61737,240,17715,USA,73812.5
IL,61738,2000,148255,USA,74127.5
IL,61739,2370,170236,USA,71829.5358649789
IL,61740,760,47096,USA,61968.42105263158
IL,61741,770,45299,USA,58829.87012987013
IL,61742,550,50885,USA,92518.18181818182
IL,61743,130,7672,USA,59015.38461538462
IL,61744,930,63188,USA,67944.08602150537
IL,61745,2080,153215,USA,73661.05769230769
IL,61747,690,46175,USA,66920.28985507246
IL,61748,1350,153609,USA,113784.44444444444
IL,61749,250,14551,USA,58204
IL,61752,2080,143515,USA,68997.59615384616
IL,61753,1410,103826,USA,73635.4609929078
IL,61754,580,36767,USA,63391.379310344826
IL,61755,2070,151025,USA,72958.93719806764
IL,61756,1010,64444,USA,63805.94059405941
IL,61759,700,48950,USA,69928.57142857143
IL,61760,1150,70445,USA,61256.52173913043
IL,61761,19330,1321824,USA,68381.99689601656
IL,61764,5880,337541,USA,57404.93197278911
IL,61769,280,14318,USA,51135.71428571428
IL,61770,500,26963,USA,53926
IL,61771,450,32911,USA,73135.55555555556
IL,61772,200,13399,USA,66995
IL,61773,190,10031,USA,52794.73684210526
IL,61774,470,29150,USA,62021.27659574468
IL,61775,160,9246,USA,57787.5
IL,61776,720,62602,USA,86947.22222222222
IL,61777,470,30803,USA,65538.29787234042
IL,61778,300,16688,USA,55626.666666666664
IL,61801,8890,498821,USA,56110.3487064117
IL,61802,9050,548328,USA,60588.729281767955
IL,61810,150,8605,USA,57366.666666666664
IL,61811,310,15296,USA,49341.93548387097
IL,61812,150,8496,USA,56640
IL,61813,890,45165,USA,50747.191011235955
IL,61814,540,34978,USA,64774.07407407407
IL,61816,220,13147,USA,59759.09090909091
IL,61817,1190,71127,USA,59770.58823529412
IL,61818,780,44210,USA,56679.48717948718
IL,61820,9620,464838,USA,48319.95841995842
IL,61821,14100,956534,USA,67839.29078014185
IL,61822,11960,1201299,USA,100443.0602006689
IL,61830,230,13520,USA,58782.608695652176
IL,61832,13620,619979,USA,45519.7503671072
IL,61833,920,34613,USA,37622.82608695652
IL,61834,3130,202907,USA,64826.517571884986
IL,61839,280,15754,USA,56264.28571428572
IL,61840,370,34464,USA,93145.94594594595
IL,61841,640,36791,USA,57485.9375
IL,61842,1340,80230,USA,59873.13432835821
IL,61843,1150,75334,USA,65507.82608695652
IL,61844,480,31627,USA,65889.58333333333
IL,61845,180,11657,USA,64761.11111111111
IL,61846,2080,93887,USA,45137.980769230766
IL,61847,590,37124,USA,62922.03389830508
IL,61849,850,58439,USA,68751.76470588235
IL,61850,210,10755,USA,51214.28571428572
IL,61851,200,11283,USA,56415
IL,61852,110,6137,USA,55790.90909090909
IL,61853,6460,602369,USA,93245.97523219814
IL,61854,750,51133,USA,68177.33333333333
IL,61856,3850,317393,USA,82439.74025974025
IL,61858,1480,84336,USA,56983.78378378379
IL,61859,620,40169,USA,64788.709677419356
IL,61862,260,14863,USA,57165.38461538462
IL,61863,430,29743,USA,69169.76744186046
IL,61864,820,62860,USA,76658.53658536586
IL,61865,590,33218,USA,56301.69491525424
IL,61866,6090,250522,USA,41136.617405582925
IL,61870,550,25698,USA,46723.63636363637
IL,61872,360,24194,USA,67205.55555555556
IL,61873,2810,217302,USA,77331.67259786477
IL,61874,3860,326350,USA,84546.63212435233
IL,61875,350,28544,USA,81554.28571428571
IL,61876,330,19032,USA,57672.72727272727
IL,61877,810,51535,USA,63623.456790123455
IL,61878,690,36411,USA,52769.565217391304
IL,61880,2090,134511,USA,64359.33014354067
IL,61882,310,18875,USA,60887.096774193546
IL,61883,2090,99241,USA,47483.732057416266
IL,61884,580,56440,USA,97310.3448275862
IL,61910,2150,116115,USA,54006.976744186046
IL,61911,2180,122686,USA,56277.98165137615
IL,61912,550,34322,USA,62403.63636363637
IL,61913,760,41140,USA,54131.57894736842
IL,61914,860,47572,USA,55316.27906976744
IL,61917,250,14785,USA,59140
IL,61919,370,25505,USA,68932.43243243243
IL,61920,8330,478126,USA,57398.079231692675
IL,61924,940,56222,USA,59810.63829787234
IL,61925,470,35611,USA,75768.08510638298
IL,61928,330,17635,USA,53439.393939393936
IL,61929,340,17426,USA,51252.94117647059
IL,61930,230,12456,USA,54156.52173913043
IL,61931,550,30819,USA,56034.545454545456
IL,61932,210,11677,USA,55604.76190476191
IL,61933,460,23186,USA,50404.34782608696
IL,61937,900,49513,USA,55014.444444444445
IL,61938,9760,515014,USA,52767.82786885246
IL,61942,540,30608,USA,56681.48148148148
IL,61943,700,39060,USA,55800
IL,61944,5490,296393,USA,53987.795992714025
IL,61951,3690,238235,USA,64562.33062330623
IL,61953,3090,186927,USA,60494.17475728155
IL,61956,1330,68095,USA,51199.248120300756
IL,61957,830,43108,USA,51937.34939759036
IL,62001,830,63849,USA,76926.50602409638
IL,62002,14020,757871,USA,54056.41940085592
IL,62006,250,16471,USA,65884
IL,62009,740,34942,USA,47218.91891891892
IL,62010,5230,336899,USA,64416.63479923518
IL,62011,110,5304,USA,48218.181818181816
IL,62012,3180,204413,USA,64280.81761006289
IL,62013,230,13489,USA,58647.82608695652
IL,62014,1740,98725,USA,56738.50574712644
IL,62015,230,14094,USA,61278.260869565216
IL,62016,1780,97816,USA,54952.808988764045
IL,62017,490,25361,USA,51757.142857142855
IL,62018,1430,50994,USA,35660.13986013986
IL,62019,210,10562,USA,50295.23809523809
IL,62021,440,35631,USA,80979.54545454546
IL,62022,580,34237,USA,59029.31034482759
IL,62024,4290,211232,USA,49238.22843822844
IL,62025,15400,1456952,USA,94607.27272727272
IL,62027,200,10724,USA,53620
IL,62028,430,22562,USA,52469.767441860466
IL,62031,410,20892,USA,50956.09756097561
IL,62032,330,18532,USA,56157.57575757576
IL,62033,2070,110413,USA,53339.61352657005
IL,62034,6810,620803,USA,91160.4992657856
IL,62035,7840,553544,USA,70605.10204081633
IL,62036,310,19954,USA,64367.74193548387
IL,62037,860,60700,USA,70581.3953488372
IL,62040,18720,886863,USA,47375.16025641026
IL,62044,870,45982,USA,52852.87356321839
IL,62045,200,11020,USA,55100
IL,62047,670,39497,USA,58950.746268656716
IL,62048,570,24819,USA,43542.10526315789
IL,62049,2820,166622,USA,59085.815602836876
IL,62050,160,6391,USA,39943.75
IL,62051,400,21512,USA,53780
IL,62052,5600,325626,USA,58147.5
IL,62053,280,14410,USA,51464.28571428572
IL,62054,330,15606,USA,47290.90909090909
IL,62056,3970,216892,USA,54632.74559193954
IL,62060,1620,49265,USA,30410.493827160495
IL,62061,860,63065,USA,73331.3953488372
IL,62062,4110,354591,USA,86275.18248175182
IL,62063,530,29468,USA,55600
IL,62067,1220,90326,USA,74037.70491803279
IL,62069,1460,79432,USA,54405.479452054795
IL,62074,490,30722,USA,62697.95918367347
IL,62075,1430,79626,USA,55682.51748251748
IL,62079,150,8504,USA,56693.333333333336
IL,62080,1030,50791,USA,49311.65048543689
IL,62081,140,7129,USA,50921.42857142857
IL,62082,1100,50265,USA,45695.454545454544
IL,62083,100,6290,USA,62900
